lon,lat,time,elevation,distance_m,place_name,elevation_diff,slope
3.41746,44.80946,,1201.0,69466.13806077118,La Vernède,-2.0,-0.0387397290361913
3.41721,44.80926,,1201.0,69495.86226678289,La Vernède,0.0,0.0
3.41703,44.80913,,1192.0,69516.12535609322,La Vernède,-9.0,-0.4441573474884699
3.41679,44.80897,,1192.0,69542.1059650305,La Vernède,0.0,0.0
3.41632,44.80871,,1197.0,69589.12275123794,La Vernède,5.0,0.1063449972513915
3.41604,44.80847,,1197.0,69623.76526458468,La Vernède,0.0,0.0
3.41572,44.80806,,1193.0,69675.8779351278,La Vernède,-4.0,-0.076756764877171
3.41543,44.80767,,1193.0,69724.9087221427,La Vernède,0.0,0.0
3.41507,44.80709,,1178.0,69795.37821129472,La Vernède,-15.0,-0.2128580777368975
3.4148,44.80678,,1183.0,69835.89890636918,La Vernède,5.0,0.1233937372202507
3.41449,44.80641,,1175.0,69883.7611074141,La Vernède,-8.0,-0.1671465128085544
3.41421,44.80606,,1175.0,69928.51138566293,La Vernède,0.0,0.0
3.41395,44.80571,,1173.0,69972.504267327,La Vernède,-2.0,-0.0454619002972296
3.4137,44.80538,,1173.0,70014.16337141114,La Vernède,0.0,0.0
3.41353,44.8052,,1173.0,70038.25657200952,La Vernède,0.0,0.0
3.41338,44.80503,,1173.0,70060.55844105742,La Vernède,0.0,0.0
3.4131,44.80485,,1166.0,70090.36758105176,La Vernède,-7.0,-0.2348273046901003
3.41266,44.80442,,1166.0,70149.45386202438,La Vernède,0.0,0.0
3.41246,44.80425,,1165.0,70174.07709889073,La Vernède,-1.0,-0.0406120448512879
3.4113,44.8044,,1155.0,70267.10249946198,La Vernède,-10.0,-0.1074975215219949
3.41092,44.80457,,1155.0,70302.54434412901,La Vernède,0.0,0.0
3.41055,44.80479,,1143.0,70340.63030041996,La Vernède,-12.0,-0.3150767676234664
3.41014,44.8051,,1159.0,70387.90086678235,La Vernède,16.0,0.3384770107753385
3.40979,44.80536,,1145.0,70427.87949004202,La Vernède,-14.0,-0.3501871464924624
3.40953,44.80548,,1145.0,70452.34984607346,La Vernède,0.0,0.0
3.40925,44.80552,,1145.0,70474.88325576468,La Vernède,0.0,0.0
3.4093,44.80529,,1145.0,70500.76051337413,La Vernède,0.0,0.0
3.40964,44.80473,,1132.0,70568.5614691194,La Vernède,-13.0,-0.1917377101414375
3.4097,44.80452,,1132.0,70592.38737283536,La Vernède,0.0,0.0
3.40982,44.80418,,1132.0,70631.36102359976,La Vernède,0.0,0.0
3.40995,44.80373,,1120.0,70682.4390670549,La Vernède,-12.0,-0.2349346057183805
3.41008,44.80352,,1131.0,70707.94319910424,La Vernède,11.0,0.4313026602404118
3.41088,44.80281,,1125.0,70809.02046699588,La Vernède,-6.0,-0.0593605280905722
3.41108,44.80268,,1125.0,70830.42013469593,La Vernède,0.0,0.0
3.41111,44.80249,,1111.0,70851.67934292072,La Vernède,-14.0,-0.6585381662369298
3.41085,44.8025,,1125.0,70872.22274418619,La Vernède,14.0,0.6814840356318916
3.41062,44.80261,,1116.0,70894.10648641162,La Vernède,-9.0,-0.4112642119107899
3.41013,44.80278,,1116.0,70937.14004459395,La Vernède,0.0,0.0
3.40946,44.80297,,1107.0,70994.06646288514,La Vernède,-9.0,-0.1580988277527622
3.40918,44.80302,,1107.0,71016.84638415035,La Vernède,0.0,0.0
3.40872,44.80302,,1105.0,71053.13879073366,La Vernède,-2.0,-0.0551079464903804
3.40842,44.80289,,1105.0,71080.87284626797,La Vernède,0.0,0.0
3.40815,44.80276,,1110.0,71106.61654253407,La Vernède,5.0,0.1942223039114969
3.4079,44.80259,,1110.0,71133.93640205113,La Vernède,0.0,0.0
3.40755,44.80249,,1090.0,71163.7051284656,La Vernède,-20.0,-0.6718460078384036
3.40715,44.80245,,1087.0,71195.57593066187,Saint-Alban-sur-Limagnole,-3.0,-0.0941300435905383
3.40674,44.80251,,1111.0,71228.60466100699,Saint-Alban-sur-Limagnole,24.0,0.7266401023963964
3.40635,44.8025,,1107.0,71259.39466974048,Saint-Alban-sur-Limagnole,-4.0,-0.1299122723420929
3.40602,44.80258,,1107.0,71286.90846117712,Saint-Alban-sur-Limagnole,0.0,0.0
3.40575,44.8027,,1095.0,71312.04469057743,Saint-Alban-sur-Limagnole,-12.0,-0.4773985711577936
3.40538,44.80273,,1095.0,71341.426543998,Saint-Alban-sur-Limagnole,0.0,0.0
3.40459,44.80291,,1077.0,71406.88983953926,Saint-Alban-sur-Limagnole,-18.0,-0.2749632423966962
3.40416,44.80301,,1065.0,71442.59118088569,Saint-Alban-sur-Limagnole,-12.0,-0.3361218247672342
3.40371,44.80296,,1065.0,71478.52732769326,Saint-Alban-sur-Limagnole,0.0,0.0
3.40342,44.80288,,1065.0,71503.0758022237,Saint-Alban-sur-Limagnole,0.0,0.0
3.40318,44.80266,,1062.0,71534.01083747714,Saint-Alban-sur-Limagnole,-3.0,-0.096977423022867
3.40265,44.80248,,1056.0,71580.36964382527,Saint-Alban-sur-Limagnole,-6.0,-0.129425247814693
3.40141,44.80237,,1049.0,71678.9640049187,Saint-Alban-sur-Limagnole,-7.0,-0.0709979751617478
3.40087,44.8021,,1049.0,71731.08424635809,Saint-Alban-sur-Limagnole,0.0,0.0
3.4004,44.80148,,1047.0,71809.36533091607,Saint-Alban-sur-Limagnole,-2.0,-0.0255489561915644
3.40034,44.80128,,1047.0,71832.10258076606,Saint-Alban-sur-Limagnole,0.0,0.0
3.39988,44.80102,,1048.0,71878.50356819911,Saint-Alban-sur-Limagnole,1.0,0.021551265507934
3.39993,44.80082,,1040.0,71901.08974228574,Saint-Alban-sur-Limagnole,-8.0,-0.3541989878107681
3.40031,44.80074,,1040.0,71932.36341794931,Saint-Alban-sur-Limagnole,0.0,0.0
3.40022,44.80055,,1040.0,71954.65188083099,Saint-Alban-sur-Limagnole,0.0,0.0
3.39994,44.79979,,1032.0,72041.99996765539,Saint-Alban-sur-Limagnole,-8.0,-0.0915875812607481
3.39981,44.79943,,1032.0,72083.3233756127,Saint-Alban-sur-Limagnole,0.0,0.0
3.3997,44.79911,,1028.0,72119.94896418159,Saint-Alban-sur-Limagnole,-4.0,-0.1092132619924053
3.39956,44.79867,,1028.0,72170.10623302631,Saint-Alban-sur-Limagnole,0.0,0.0
3.39941,44.7983,,1024.0,72212.91687678233,Saint-Alban-sur-Limagnole,-4.0,-0.093434708031867
3.39919,44.79797,,1024.0,72253.50995839358,Saint-Alban-sur-Limagnole,0.0,0.0
3.39881,44.79738,,1021.0,72325.64195444627,Saint-Alban-sur-Limagnole,-3.0,-0.0415904198437631
3.39847,44.7967,,1021.0,72405.87273407177,Saint-Alban-sur-Limagnole,0.0,0.0
3.39817,44.7962,,1017.0,72466.2997580939,Saint-Alban-sur-Limagnole,-4.0,-0.0661955485104735
3.39754,44.79574,,1016.0,72537.62619835972,Saint-Alban-sur-Limagnole,-1.0,-0.0140200463709268
3.39724,44.79555,,1014.0,72569.35496434967,Saint-Alban-sur-Limagnole,-2.0,-0.0630342825382437
3.39686,44.79529,,1014.0,72611.00716340604,Saint-Alban-sur-Limagnole,0.0,0.0
3.39652,44.79502,,1014.0,72651.270367579,Saint-Alban-sur-Limagnole,0.0,0.0
3.39571,44.7944,,1009.0,72745.2811096332,Saint-Alban-sur-Limagnole,-5.0,-0.0531854114832655
3.39545,44.79435,,1009.0,72766.53726485503,Saint-Alban-sur-Limagnole,0.0,0.0
3.39512,44.79425,,1009.0,72794.85181729484,Saint-Alban-sur-Limagnole,0.0,0.0
3.39488,44.79394,,1009.0,72834.18198258834,Saint-Alban-sur-Limagnole,0.0,0.0
3.39474,44.79372,,1009.0,72861.02364719604,Saint-Alban-sur-Limagnole,0.0,0.0
3.39457,44.79354,,1009.0,72885.11835681435,Saint-Alban-sur-Limagnole,0.0,0.0
3.39432,44.79328,,1019.0,72920.11833602368,Saint-Alban-sur-Limagnole,10.0,0.285714455434146
3.39395,44.79296,,1025.0,72966.1460929176,Saint-Alban-sur-Limagnole,6.0,0.130356124323594
3.39365,44.79279,,1025.0,72996.44040499041,Saint-Alban-sur-Limagnole,0.0,0.0
3.3933,44.79238,,1030.0,73049.7436685883,Saint-Alban-sur-Limagnole,5.0,0.0938028867747983
3.39319,44.79216,,1030.0,73075.70092543868,Saint-Alban-sur-Limagnole,0.0,0.0
3.39306,44.79189,,1030.0,73107.4278104551,Saint-Alban-sur-Limagnole,0.0,0.0
3.39297,44.79167,,1030.0,73132.90077861732,Saint-Alban-sur-Limagnole,0.0,0.0
3.39269,44.79097,,1027.0,73213.8126089726,Route du Gévaudan,-3.0,-0.0370773963069066
3.39255,44.79074,,1027.0,73241.6716639544,Route du Gévaudan,0.0,0.0
3.39238,44.79052,,1029.0,73269.5715336343,Route du Gévaudan,2.0,0.0716849226518502
3.39218,44.79018,,1029.0,73310.5399401634,Route du Gévaudan,0.0,0.0
3.39201,44.78992,,1025.0,73342.41157536014,Route du Gévaudan,-4.0,-0.1255034445302114
3.39177,44.78963,,1025.0,73379.80868564291,Route du Gévaudan,0.0,0.0
3.39188,44.78945,,1025.0,73401.62513182657,Route du Gévaudan,0.0,0.0
3.39205,44.78882,,1022.0,73472.9509664381,Route du Gévaudan,-3.0,-0.0420604962611251
3.39217,44.7882,,1020.0,73542.5391957831,Route du Gévaudan,-2.0,-0.0287404927359855
3.39224,44.78784,,1020.0,73582.94874303648,Route du Gévaudan,0.0,0.0
3.39226,44.78761,,1020.0,73608.57223372623,Route du Gévaudan,0.0,0.0
3.39225,44.78732,,1017.0,73640.82841789204,Route du Gévaudan,-3.0,-0.0930054213659653
3.39217,44.78684,,1017.0,73694.5740900751,Route du Gévaudan,0.0,0.0
3.39214,44.78657,,1020.0,73724.68992792528,Route du Gévaudan,3.0,0.0996153590321405
3.39223,44.78579,,1026.0,73811.71231845634,Route du Gévaudan,6.0,0.0689477726753411
3.39252,44.78523,,1025.0,73878.05431208506,Route du Gévaudan,-1.0,-0.0150734089421006
3.39293,44.78451,,1022.0,73964.40640235861,Route du Gévaudan,-3.0,-0.0347414867491517
3.39308,44.78425,,1022.0,73995.64696735844,Route du Gévaudan,0.0,0.0
3.39323,44.78374,,1018.0,74053.57886509415,Route du Gévaudan,-4.0,-0.0690465901574254
3.39353,44.78315,,1014.0,74123.32566993128,Route du Gévaudan,-4.0,-0.0573502973984406
3.39296,44.78289,,1014.0,74176.80111129484,Route du Gévaudan,0.0,0.0
3.39231,44.78246,,1013.0,74246.92911156316,Route du Gévaudan,-1.0,-0.0142596394617536
3.39212,44.78226,,1013.0,74273.7515603837,Route du Gévaudan,0.0,0.0
3.39207,44.78169,,1013.0,74337.25540189727,Route du Gévaudan,0.0,0.0
3.39206,44.78117,,1011.0,74395.08215019727,Route du Gévaudan,-2.0,-0.0345860706125886
3.3922,44.78059,,1012.0,74460.51495163693,Route du Gévaudan,1.0,0.0152828547455999
3.39231,44.78039,,1012.0,74484.38857145834,Route du Gévaudan,0.0,0.0
3.39204,44.78012,,1012.0,74521.20561109603,Route du Gévaudan,0.0,0.0
3.39177,44.77989,,1011.0,74554.4954309547,Route du Gévaudan,-1.0,-0.03003921331642
3.39147,44.77967,,1001.0,74588.54104365167,Route du Gévaudan,-10.0,-0.2937236021865234
3.39118,44.77965,,1001.0,74611.53808382884,Route du Gévaudan,0.0,0.0
3.39043,44.77994,,984.0,74678.94751121828,Route du Gévaudan,-17.0,-0.2521902448716251
3.38995,44.78032,,982.0,74735.69878535216,Route du Gévaudan,-2.0,-0.0352414995173877
3.38963,44.78066,,982.0,74781.16545242017,Route du Gévaudan,0.0,0.0
3.38948,44.78092,,991.0,74812.40629639295,Route du Gévaudan,9.0,0.2880844066774761
3.38928,44.78104,,991.0,74833.0756666571,Route du Gévaudan,0.0,0.0
3.38891,44.78106,,977.0,74862.36305611256,Route du Gévaudan,-14.0,-0.4780214372226202
3.38856,44.78124,,977.0,74896.476148756,Route du Gévaudan,0.0,0.0
3.38833,44.78133,,961.0,74917.2049628253,Route du Gévaudan,-16.0,-0.7718724258180285
3.3884,44.78163,,977.0,74951.01785505193,Route du Gévaudan,16.0,0.4731922928319436
3.38839,44.78193,,970.0,74984.38566856642,Route du Gévaudan,-7.0,-0.2097829993254068
3.38837,44.78215,,970.0,75008.89942721577,Route du Gévaudan,0.0,0.0
3.38806,44.78193,,961.0,75043.49795197193,Route du Gévaudan,-9.0,-0.2601266979857885
3.388,44.78145,,961.0,75097.081184208,Route du Gévaudan,0.0,0.0
3.38779,44.78099,,961.0,75150.84923673411,Route du Gévaudan,0.0,0.0
3.38753,44.78107,,961.0,75173.21527396046,Route du Gévaudan,0.0,0.0
3.38734,44.7813,,952.0,75202.86240763581,Route du Gévaudan,-9.0,-0.3035706621272574
3.38695,44.78136,,952.0,75234.35835554465,Saint-Alban-sur-Limagnole,0.0,0.0
3.3864,44.78117,,948.0,75282.63601534824,Saint-Alban-sur-Limagnole,-4.0,-0.0828540574724159
3.38634,44.78097,,948.0,75305.37361215627,Saint-Alban-sur-Limagnole,0.0,0.0
3.38605,44.78061,,949.0,75351.4855674684,Saint-Alban-sur-Limagnole,1.0,0.0216863499548254
3.38571,44.78032,,947.0,75393.43759187352,Saint-Alban-sur-Limagnole,-2.0,-0.0476735039216781
3.38531,44.77971,,945.0,75468.25403939676,Saint-Alban-sur-Limagnole,-2.0,-0.0267320898840931
3.38523,44.77946,,945.0,75496.76087529835,Saint-Alban-sur-Limagnole,0.0,0.0
3.38301,44.77875,,929.0,75688.94806135286,Saint-Alban-sur-Limagnole,-16.0,-0.0832521685158664
3.38171,44.77834,,929.0,75801.22917153624,Saint-Alban-sur-Limagnole,0.0,0.0
3.37995,44.77778,,932.0,75953.46467892587,Saint-Alban-sur-Limagnole,3.0,0.019706309332433
3.37965,44.77765,,932.0,75981.20757044527,Saint-Alban-sur-Limagnole,0.0,0.0
3.37937,44.77749,,930.0,76009.57957348033,Saint-Alban-sur-Limagnole,-2.0,-0.0704920268593334
3.37918,44.77775,,932.0,76042.14851096549,Saint-Alban-sur-Limagnole,2.0,0.0614082053156023
3.37905,44.77814,,931.0,76086.71194966279,Saint-Alban-sur-Limagnole,-1.0,-0.0224399200158823
3.3784,44.77862,,930.0,76160.74507865238,Saint-Alban-sur-Limagnole,-1.0,-0.0135074663687455
3.37797,44.77877,,930.0,76198.56184534729,Saint-Alban-sur-Limagnole,0.0,0.0
3.37767,44.77876,,930.0,76222.26684905564,Saint-Alban-sur-Limagnole,0.0,0.0
3.37704,44.77843,,933.0,76284.06599467719,Saint-Alban-sur-Limagnole,3.0,0.0485443604410238
3.37675,44.77828,,937.0,76312.38805019847,Saint-Alban-sur-Limagnole,4.0,0.1412326869070356
3.37661,44.77812,,940.0,76333.33165923145,Saint-Alban-sur-Limagnole,3.0,0.1432417877585168
3.37635,44.77804,,940.0,76355.69865845749,Saint-Alban-sur-Limagnole,0.0,0.0
3.37594,44.77781,,940.0,76396.94606225296,Saint-Alban-sur-Limagnole,0.0,0.0
3.37539,44.77762,,944.0,76445.22612200129,Saint-Alban-sur-Limagnole,4.0,0.0828499388950823
3.3747,44.77742,,951.0,76504.05430019042,Saint-Alban-sur-Limagnole,7.0,0.118990596266565
3.37397,44.77739,,957.0,76561.77081966383,Saint-Alban-sur-Limagnole,6.0,0.1039563725384382
3.3734,44.77752,,958.0,76609.0269556812,Saint-Alban-sur-Limagnole,1.0,0.0211612731018126
3.37286,44.77746,,968.0,76652.16892880388,Saint-Alban-sur-Limagnole,10.0,0.2317928290290327
3.37234,44.77741,,978.0,76693.58815927347,Saint-Alban-sur-Limagnole,10.0,0.2414337467554363
3.37208,44.7774,,978.0,76714.14046661723,Saint-Alban-sur-Limagnole,0.0,0.0
3.37154,44.77736,,983.0,76756.99496630178,Saint-Alban-sur-Limagnole,5.0,0.1166738624136407
3.37099,44.7773,,983.0,76800.91704697069,Saint-Alban-sur-Limagnole,0.0,0.0
3.37052,44.77721,,978.0,76839.34109215917,Saint-Alban-sur-Limagnole,-5.0,-0.1301268509203871
3.37023,44.77714,,978.0,76863.51852704253,Saint-Alban-sur-Limagnole,0.0,0.0
3.36992,44.77697,,969.0,76894.43870190837,Saint-Alban-sur-Limagnole,-9.0,-0.2910720925431644
3.36968,44.77705,,969.0,76915.36704397028,Saint-Alban-sur-Limagnole,0.0,0.0
3.36955,44.77722,,969.0,76936.87564270663,Saint-Alban-sur-Limagnole,0.0,0.0
3.36942,44.77738,,969.0,76957.41382639544,Saint-Alban-sur-Limagnole,0.0,0.0
3.36909,44.77771,,956.0,77002.41313801517,Saint-Alban-sur-Limagnole,-13.0,-0.2888933081878601
3.36884,44.77795,,956.0,77035.60297915537,Saint-Alban-sur-Limagnole,0.0,0.0
3.36869,44.77824,,956.0,77069.95431916417,Saint-Alban-sur-Limagnole,0.0,0.0
3.36865,44.77843,,970.0,77091.31595854813,Saint-Alban-sur-Limagnole,14.0,0.655380411042374
3.36847,44.77871,,970.0,77125.53893443565,Saint-Alban-sur-Limagnole,0.0,0.0
3.36823,44.7789,,953.0,77153.91486170133,Saint-Alban-sur-Limagnole,-17.0,-0.5990993647831879
3.36795,44.77909,,953.0,77184.48889841462,Saint-Alban-sur-Limagnole,0.0,0.0
3.3679,44.77884,,953.0,77212.56636478245,Saint-Alban-sur-Limagnole,0.0,0.0
3.36802,44.77859,,953.0,77241.93437732139,Chemin du Truc,0.0,0.0
3.36797,44.77837,,953.0,77266.71355374398,Chemin du Truc,0.0,0.0
3.36767,44.77804,,945.0,77310.38477070609,Chemin du Truc,-8.0,-0.1831870178231968
3.36754,44.77782,,945.0,77336.91251087963,Chemin du Truc,0.0,0.0
3.36732,44.77767,,936.0,77360.99019147418,Chemin du Truc,-9.0,-0.3737901565999364
3.3671,44.77778,,936.0,77382.23039085895,Chemin du Truc,0.0,0.0
3.36708,44.77746,,928.0,77417.8477683183,Chemin du Truc,-8.0,-0.2246094623089757
3.36705,44.77714,,928.0,77453.50884950542,Chemin du Truc,0.0,0.0
3.36641,44.77725,,922.0,77505.48492989593,Chemin du Truc,-6.0,-0.1154377158670029
3.3661,44.77729,,922.0,77530.3547317733,Chemin du Truc,0.0,0.0
3.36568,44.77728,,921.0,77563.5246982608,Chemin du Truc,-1.0,-0.030147754305906
3.36517,44.77726,,921.0,77603.84127003161,Chemin du Truc,0.0,0.0
3.365,44.77695,,921.0,77640.83133280356,Chemin du Truc,0.0,0.0
3.36497,44.77672,,927.0,77666.5155569903,Chemin du Truc,6.0,0.2336064331309349
3.36491,44.77652,,920.0,77689.25322981723,Chemin du Truc,-7.0,-0.3078591223156898
3.36483,44.77614,,920.0,77731.97654099099,Chemin du Truc,0.0,0.0
3.36412,44.77634,,922.0,77792.27030881854,Chemin du Truc,2.0,0.0331709241611898
3.36381,44.77639,,922.0,77817.36321007466,Chemin du Truc,0.0,0.0
3.36403,44.77619,,922.0,77845.57890347802,Chemin du Truc,0.0,0.0
3.36395,44.77586,,922.0,77882.81260693475,Chemin du Truc,0.0,0.0
3.36397,44.77558,,939.0,77913.98718407728,Chemin du Truc,17.0,0.5453161376423465
3.36396,44.77524,,939.0,77951.80169843357,Chemin du Truc,0.0,0.0
3.364,44.77504,,939.0,77974.2637009256,Chemin du Truc,0.0,0.0
3.36407,44.77473,,945.0,78009.17417149748,Chemin du Truc,6.0,0.1718682074951242
3.36403,44.77442,,945.0,78043.78890301508,Chemin du Truc,0.0,0.0
3.36397,44.77423,,945.0,78065.44029402727,Chemin du Truc,0.0,0.0
3.36397,44.774,,961.0,78091.01512715574,Chemin du Truc,16.0,0.6256150301989077
3.36383,44.7737,,961.0,78126.15648216566,Chemin du Truc,0.0,0.0
3.36374,44.77346,,961.0,78153.77270179745,Chemin du Truc,0.0,0.0
3.36355,44.77323,,977.0,78183.42086547274,Chemin du Truc,16.0,0.5396624281771866
3.36278,44.77307,,972.0,78246.7529345251,Chemin du Truc,-5.0,-0.078948944426033
3.36246,44.77292,,970.0,78277.0228207371,Chemin du Truc,-2.0,-0.0660722668725143
3.3623,44.77273,,970.0,78301.6372441782,Chemin du Truc,0.0,0.0
3.3621,44.77247,,980.0,78334.57774483446,Chemin du Truc,10.0,0.3035776567075289
3.36183,44.77219,,980.0,78372.30867103241,Chemin du Truc,0.0,0.0
3.36155,44.77198,,983.0,78404.46147990387,Chemin du Truc,3.0,0.0933044454061176
3.36146,44.77181,,983.0,78424.65560741303,Chemin du Truc,0.0,0.0
3.36098,44.7714,,994.0,78483.93600174478,Chemin du Truc,11.0,0.1855588196401407
3.36075,44.77121,,994.0,78511.79274932861,Chemin du Truc,0.0,0.0
3.36039,44.7709,,994.0,78556.46735829055,Chemin du Truc,0.0,0.0
3.35972,44.77035,,1009.0,78637.32274626724,Chemin du Truc,15.0,0.1855163938403891
3.3595,44.77015,,1009.0,78665.53955752868,Chemin du Truc,0.0,0.0
3.35921,44.76988,,1021.0,78703.29470941424,Chemin du Truc,12.0,0.3178374182250091
3.35894,44.76947,,1023.0,78753.62107743906,Chemin du Truc,2.0,0.0397405987853849
3.35896,44.76921,,1023.0,78782.57483788893,Chemin du Truc,0.0,0.0
3.35891,44.769,,1029.0,78806.2570274298,Chemin du Truc,6.0,0.2533549522371239
3.35893,44.76874,,1029.0,78835.21078858025,Chemin du Truc,0.0,0.0
3.35887,44.76853,,1029.0,78859.03727902158,Chemin du Truc,0.0,0.0
3.35873,44.76826,,1036.0,78891.02959331106,Chemin du Truc,7.0,0.2188025516585061
3.35853,44.76779,,1036.0,78945.6241448577,Chemin du Truc,0.0,0.0
3.35827,44.76733,,1040.0,79000.73850666876,Chemin du Truc,4.0,0.0725763642825664
3.35808,44.76704,,1040.0,79036.30292879879,Chemin du Truc,0.0,0.0
3.35792,44.76674,,1040.0,79071.97279043356,Chemin du Truc,0.0,0.0
3.35795,44.76618,,1038.0,79134.28697381263,Chemin du Truc,-2.0,-0.0320954218052335
3.35783,44.76568,,1036.0,79190.68580655176,Chemin du Truc,-2.0,-0.0354617268277697
3.35785,44.76506,,1036.0,79259.6447402526,Chabannes,0.0,0.0
3.35752,44.76465,,1032.0,79312.15382051545,Chabannes,-4.0,-0.0761773007635334
3.35722,44.76437,,1033.0,79351.27324864297,Chabannes,1.0,0.0255627458750199
3.35713,44.76415,,1030.0,79376.74716097498,Chabannes,-3.0,-0.1177675404115706
3.35713,44.76381,,1030.0,79414.55343603427,Chabannes,0.0,0.0
3.35699,44.76315,,1029.0,79488.76977398807,Chabannes,-1.0,-0.0134741221080263
3.35701,44.76281,,1029.0,79526.60900964816,Chabannes,0.0,0.0
3.35704,44.76259,,1029.0,79551.18629010269,Chabannes,0.0,0.0
3.35698,44.76203,,1024.0,79613.63537789858,Chabannes,-5.0,-0.0800652207497763
3.3569,44.76171,,1024.0,79649.77400260874,Chabannes,0.0,0.0
3.35692,44.76143,,1026.0,79680.94859934057,Chabannes,2.0,0.0641547994094215
3.35687,44.76119,,1026.0,79707.9257844189,Chabannes,0.0,0.0
3.35615,44.76125,,1019.0,79765.16259988863,Chabannes,-7.0,-0.1222989074872919
3.35587,44.76111,,1019.0,79792.2007575945,Chabannes,0.0,0.0
3.35578,44.76068,,1011.0,79840.53971331175,Chabannes,-8.0,-0.1654979897951206
3.356,44.76034,,1019.0,79882.1453875685,Chabannes,8.0,0.1922814650384619
3.35617,44.76014,,1019.0,79908.12099214342,Chabannes,0.0,0.0
3.35624,44.75993,,1015.0,79932.11708450437,Chabannes,-4.0,-0.1666938074679986
3.35646,44.75958,,1015.0,79974.73578657924,Chabannes,0.0,0.0
3.35704,44.75885,,1016.0,80067.93502683792,Chabannes,1.0,0.0107297011995428
3.35732,44.75837,,1016.0,80125.70614730589,Chabannes,0.0,0.0
3.3575,44.75807,,1021.0,80161.96604766513,Chabannes,5.0,0.1378933739602735
3.35833,44.75643,,1027.0,80355.74434239524,Chabannes,6.0,0.0309632201498981
3.35845,44.75609,,1031.0,80394.71991023932,Chabannes,4.0,0.1026283957170628
3.35854,44.75563,,1029.0,80446.36088779825,Chabannes,-2.0,-0.0387289337758529
3.35852,44.75545,,1029.0,80466.43818002341,Chabannes,0.0,0.0
3.35848,44.75474,,1031.0,80545.44973324308,Chabannes,2.0,0.0253127538758752
3.35844,44.75446,,1031.0,80576.74411320811,Chabannes,0.0,0.0
3.35839,44.75418,,1031.0,80608.12802579594,Chabannes,0.0,0.0
3.35829,44.75389,,1022.0,80641.32728714909,Chabannes,-9.0,-0.2710903686761319
3.35729,44.75294,,1028.0,80773.21420482801,Chabannes,6.0,0.0454935190358095
3.35691,44.75258,,1028.0,80823.24241995423,Chabannes,0.0,0.0
3.35648,44.7522,,1038.0,80877.44912620487,Chabannes,10.0,0.184479019141327
3.35608,44.75182,,1038.0,80930.20435304019,Chabannes,0.0,0.0
3.35563,44.75165,,1038.0,80970.45437150885,Chabannes,0.0,0.0
3.35538,44.75149,,1038.0,80997.02995704497,Chabannes,0.0,0.0
3.35504,44.751,,1038.0,81057.77149047558,Chabannes,0.0,0.0
3.35471,44.75045,,1036.0,81124.24929920006,Chabannes,-2.0,-0.0300852275123741
3.35431,44.74951,,1040.0,81233.44125524093,Chabannes,4.0,0.036632735093625
3.3541,44.74923,,1038.0,81268.71702949068,Le Saint-Pas,-2.0,-0.0566961333248197
3.35384,44.74901,,1036.0,81300.6545653791,Le Saint-Pas,-2.0,-0.0626222388285619
3.35337,44.74871,,1036.0,81350.55845214611,Le Saint-Pas,0.0,0.0
3.35296,44.74859,,1030.0,81385.5782215905,Le Saint-Pas,-6.0,-0.1713317961595197
3.35234,44.74827,,1024.0,81446.10420262904,Le Saint-Pas,-6.0,-0.0991309830431373
3.3515,44.74783,,1023.0,81528.53128011811,Le Saint-Pas,-1.0,-0.0121319356510308
3.35104,44.74744,,1024.0,81585.10229341552,Le Saint-Pas,1.0,0.0176768974376116
3.35076,44.74717,,1021.0,81622.38921501997,Le Saint-Pas,-3.0,-0.0804571648961772
3.35061,44.74697,,1021.0,81647.58641822191,Le Saint-Pas,0.0,0.0
3.35038,44.7466,,1020.0,81692.55975376407,Le Saint-Pas,-1.0,-0.0222353976627436
3.35021,44.74628,,1020.0,81730.5906773026,Le Saint-Pas,0.0,0.0
3.35014,44.74583,,1020.0,81780.9328485483,Le Saint-Pas,0.0,0.0
3.35015,44.74565,,1020.0,81800.96351009118,Le Saint-Pas,0.0,0.0
3.35021,44.74545,,1020.0,81823.70171367405,Le Saint-Pas,0.0,0.0
3.35031,44.7452,,1020.0,81852.60051324635,Le Saint-Pas,0.0,0.0
3.35053,44.74497,,1018.0,81883.51896871044,Le Saint-Pas,-2.0,-0.0646862842913512
3.35074,44.74484,,1018.0,81905.51936800223,Le Saint-Pas,0.0,0.0
3.35153,44.74456,,1018.0,81975.24761714821,Le Saint-Pas,0.0,0.0
3.35177,44.7445,,1013.0,81995.34187353456,Le Saint-Pas,-5.0,-0.2488273217911406
3.35202,44.74444,,1013.0,82016.18276232494,Le Saint-Pas,0.0,0.0
3.35247,44.74421,,1013.0,82059.96781988394,Le Saint-Pas,0.0,0.0
3.35271,44.74405,,1014.0,82085.96395361892,Le Saint-Pas,1.0,0.0384672586390937
3.35303,44.74395,,1014.0,82113.57469093645,Le Saint-Pas,0.0,0.0
3.35328,44.744,,1014.0,82134.08684778716,Le Saint-Pas,0.0,0.0
3.35335,44.74381,,1000.0,82155.92523166178,Le Saint-Pas,-14.0,-0.6410730794172202
3.35316,44.74355,,1014.0,82188.498227881,Le Saint-Pas,14.0,0.4298038751417062
3.35299,44.74332,,1002.0,82217.38311070217,Le Saint-Pas,-12.0,-0.4154422254123869
3.35306,44.7431,,1002.0,82242.46291889895,Le Saint-Pas,0.0,0.0
3.35299,44.74284,,1002.0,82271.89745334075,Le Saint-Pas,0.0,0.0
