lon,lat,time,elevation,distance_m,place_name,elevation_diff,slope
3.86387,45.03076,,764.0,2721.692486642484,Vals-près-le-Puy,2.0,0.023100648685308065
3.86324,45.03027,,764.0,2795.3114739042685,Vals-près-le-Puy,0.0,0.0
3.86299,45.03012,,764.0,2821.0830571577803,Vals-près-le-Puy,0.0,0.0
3.86064,45.02917,,778.0,3033.8374173425113,Vals-près-le-Puy,14.0,0.06580358676477435
3.8589,45.02856,,790.0,3186.4775055057007,Vals-près-le-Puy,12.0,0.07861630679334157
3.85863,45.02871,,790.0,3213.466868207975,Vals-près-le-Puy,0.0,0.0
3.8574,45.02832,,808.0,3319.4115981806817,Vals-près-le-Puy,18.0,0.1698999091756346
3.85712,45.02818,,808.0,3346.3660705261073,Vals-près-le-Puy,0.0,0.0
3.85657,45.02778,,819.0,3408.3867567315456,Vals-près-le-Puy,11.0,0.17736017888553218
3.8551,45.02718,,822.0,3541.793497165005,Vals-près-le-Puy,3.0,0.022487619368050858
3.85358,45.0266,,830.0,3677.547688794446,Vals-près-le-Puy,8.0,0.05893004042068232
3.85043,45.0255,,849.0,3953.6771492750754,Vals-près-le-Puy,19.0,0.06880830450662058
3.84759,45.0243,,847.0,4213.72342531716,Lieu inconnu,-2.0,-0.007690938822274577
3.84473,45.02309,,852.0,4475.693510999647,Lieu inconnu,5.0,0.019086148660729562
3.84364,45.02264,,854.0,4574.905053409021,Lieu inconnu,2.0,0.020158944729913
3.84329,45.02268,,854.0,4602.770766541651,Lieu inconnu,0.0,0.0
3.84297,45.02262,,854.0,4628.791215590535,Lieu inconnu,0.0,0.0
3.84258,45.02252,,854.0,4661.398089263508,Lieu inconnu,0.0,0.0
3.84129,45.02219,,859.0,4769.222813772743,Lieu inconnu,5.0,0.04637155367433141
3.84059,45.022,,859.0,4828.157283101218,Lieu inconnu,0.0,0.0
3.84027,45.02187,,859.0,4857.166331936472,Lieu inconnu,0.0,0.0
3.83993,45.02175,,860.0,4887.035366538707,Lieu inconnu,1.0,0.03347948848420917
3.83942,45.02164,,861.0,4928.944425108772,Lieu inconnu,1.0,0.023861189779011263
3.83835,45.0215,,862.0,5014.471973374884,Lieu inconnu,1.0,0.01169213920278146
3.83744,45.02131,,863.0,5089.050588237924,Lieu inconnu,1.0,0.013408669520565077
3.83669,45.02112,,863.0,5151.67038630917,Lieu inconnu,0.0,0.0
3.83642,45.02107,,863.0,5173.6079814737495,Lieu inconnu,0.0,0.0
3.83574,45.02056,,864.0,5251.534288455027,Lieu inconnu,1.0,0.012832636868577071
3.83524,45.02028,,864.0,5301.6720920934595,Lieu inconnu,0.0,0.0
3.83457,45.02014,,863.0,5356.586138532375,Lieu inconnu,-1.0,-0.01821027705748042
